id_team_level,summoner_level,hero_slot_1,hero_slot_2,hero_slot_3,hero_slot_4,hero_slot_5
2686,86,26,26,26,26,26
2687,87,26,26,26,26,26
2688,88,26,26,26,26,26
2689,89,26,26,26,26,26
2690,90,26,26,26,26,26
2691,91,26,26,26,26,26
2692,92,26,26,26,26,26
2693,93,26,26,26,26,26
2694,94,26,26,26,26,26
2695,95,26,26,26,26,26
2696,96,26,26,26,26,26
2697,97,26,26,26,26,26
2698,98,26,26,26,26,26
2699,99,26,26,26,26,26
2700,0,27,27,27,27,27
2701,1,27,27,27,27,27
2702,2,27,27,27,27,27
2703,3,27,27,27,27,27
2704,4,27,27,27,27,27
2705,5,27,27,27,27,27
2706,6,27,27,27,27,27
2707,7,27,27,27,27,27
2708,8,27,27,27,27,27
2709,9,27,27,27,27,27
2710,10,27,27,27,27,27
2711,11,27,27,27,27,27
2712,12,27,27,27,27,27
2713,13,27,27,27,27,27
2714,14,27,27,27,27,27
2715,15,27,27,27,27,27
2716,16,27,27,27,27,27
2717,17,27,27,27,27,27
2718,18,27,27,27,27,27
2719,19,27,27,27,27,27
2720,20,27,27,27,27,27
2721,21,27,27,27,27,27
2722,22,27,27,27,27,27
2723,23,27,27,27,27,27
2724,24,27,27,27,27,27
2725,25,27,27,27,27,27
2726,26,27,27,27,27,27
2727,27,27,27,27,27,27
2728,28,27,27,27,27,27
2729,29,27,27,27,27,27
2730,30,27,27,27,27,27
2731,31,27,27,27,27,27
2732,32,27,27,27,27,27
2733,33,27,27,27,27,27
2734,34,27,27,27,27,27
2735,35,27,27,27,27,27
2736,36,27,27,27,27,27
2737,37,27,27,27,27,27
2738,38,27,27,27,27,27
2739,39,27,27,27,27,27
2740,40,27,27,27,27,27
2741,41,27,27,27,27,27
2742,42,27,27,27,27,27
2743,43,27,27,27,27,27
2744,44,27,27,27,27,27
2745,45,27,27,27,27,27
2746,46,27,27,27,27,27
2747,47,27,27,27,27,27
2748,48,27,27,27,27,27
2749,49,27,27,27,27,27
2750,50,27,27,27,27,27
2751,51,27,27,27,27,27
2752,52,27,27,27,27,27
2753,53,27,27,27,27,27
2754,54,27,27,27,27,27
2755,55,27,27,27,27,27
2756,56,27,27,27,27,27
2757,57,27,27,27,27,27
2758,58,27,27,27,27,27
2759,59,27,27,27,27,27
2760,60,27,27,27,27,27
2761,61,27,27,27,27,27
2762,62,27,27,27,27,27
2763,63,27,27,27,27,27
2764,64,27,27,27,27,27
2765,65,27,27,27,27,27
2766,66,27,27,27,27,27
2767,67,27,27,27,27,27
2768,68,27,27,27,27,27
2769,69,27,27,27,27,27
2770,70,27,27,27,27,27
2771,71,27,27,27,27,27
2772,72,27,27,27,27,27
2773,73,27,27,27,27,27
2774,74,27,27,27,27,27
2775,75,27,27,27,27,27
2776,76,27,27,27,27,27
2777,77,27,27,27,27,27
2778,78,27,27,27,27,27
2779,79,27,27,27,27,27
2780,80,27,27,27,27,27
2781,81,27,27,27,27,27
2782,82,27,27,27,27,27
2783,83,27,27,27,27,27
2784,84,27,27,27,27,27
2785,85,27,27,27,27,27
2786,86,27,27,27,27,27
2787,87,27,27,27,27,27
2788,88,27,27,27,27,27
2789,89,27,27,27,27,27
2790,90,27,27,27,27,27
2791,91,27,27,27,27,27
2792,92,27,27,27,27,27
2793,93,27,27,27,27,27
2794,94,27,27,27,27,27
2795,95,27,27,27,27,27
2796,96,27,27,27,27,27
2797,97,27,27,27,27,27
2798,98,27,27,27,27,27
2799,99,27,27,27,27,27
2800,0,28,28,28,28,28
2801,1,28,28,28,28,28
2802,2,28,28,28,28,28
2803,3,28,28,28,28,28
2804,4,28,28,28,28,28
2805,5,28,28,28,28,28
2806,6,28,28,28,28,28
2807,7,28,28,28,28,28
2808,8,28,28,28,28,28
2809,9,28,28,28,28,28
2810,10,28,28,28,28,28
2811,11,28,28,28,28,28
2812,12,28,28,28,28,28
2813,13,28,28,28,28,28
2814,14,28,28,28,28,28
2815,15,28,28,28,28,28
2816,16,28,28,28,28,28
2817,17,28,28,28,28,28
2818,18,28,28,28,28,28
2819,19,28,28,28,28,28
2820,20,28,28,28,28,28
2821,21,28,28,28,28,28
2822,22,28,28,28,28,28
2823,23,28,28,28,28,28
2824,24,28,28,28,28,28
2825,25,28,28,28,28,28
2826,26,28,28,28,28,28
2827,27,28,28,28,28,28
2828,28,28,28,28,28,28
2829,29,28,28,28,28,28
2830,30,28,28,28,28,28
2831,31,28,28,28,28,28
2832,32,28,28,28,28,28
2833,33,28,28,28,28,28
2834,34,28,28,28,28,28
2835,35,28,28,28,28,28
2836,36,28,28,28,28,28
2837,37,28,28,28,28,28
2838,38,28,28,28,28,28
2839,39,28,28,28,28,28
2840,40,28,28,28,28,28
2841,41,28,28,28,28,28
2842,42,28,28,28,28,28
2843,43,28,28,28,28,28
2844,44,28,28,28,28,28
2845,45,28,28,28,28,28
2846,46,28,28,28,28,28
2847,47,28,28,28,28,28
2848,48,28,28,28,28,28
2849,49,28,28,28,28,28
2850,50,28,28,28,28,28
2851,51,28,28,28,28,28
2852,52,28,28,28,28,28
2853,53,28,28,28,28,28
2854,54,28,28,28,28,28
2855,55,28,28,28,28,28
2856,56,28,28,28,28,28
2857,57,28,28,28,28,28
2858,58,28,28,28,28,28
2859,59,28,28,28,28,28
2860,60,28,28,28,28,28
2861,61,28,28,28,28,28
2862,62,28,28,28,28,28
2863,63,28,28,28,28,28
2864,64,28,28,28,28,28
2865,65,28,28,28,28,28
2866,66,28,28,28,28,28
2867,67,28,28,28,28,28
2868,68,28,28,28,28,28
2869,69,28,28,28,28,28
2870,70,28,28,28,28,28
2871,71,28,28,28,28,28
2872,72,28,28,28,28,28
2873,73,28,28,28,28,28
2874,74,28,28,28,28,28
2875,75,28,28,28,28,28
2876,76,28,28,28,28,28
2877,77,28,28,28,28,28
2878,78,28,28,28,28,28
2879,79,28,28,28,28,28
2880,80,28,28,28,28,28
2881,81,28,28,28,28,28
2882,82,28,28,28,28,28
2883,83,28,28,28,28,28
2884,84,28,28,28,28,28
2885,85,28,28,28,28,28
2886,86,28,28,28,28,28
2887,87,28,28,28,28,28
2888,88,28,28,28,28,28
2889,89,28,28,28,28,28
2890,90,28,28,28,28,28
2891,91,28,28,28,28,28
2892,92,28,28,28,28,28
2893,93,28,28,28,28,28
2894,94,28,28,28,28,28
2895,95,28,28,28,28,28
2896,96,28,28,28,28,28
2897,97,28,28,28,28,28
2898,98,28,28,28,28,28
2899,99,28,28,28,28,28
2900,0,29,29,29,29,29
2901,1,29,29,29,29,29
2902,2,29,29,29,29,29
2903,3,29,29,29,29,29
2904,4,29,29,29,29,29
2905,5,29,29,29,29,29
2906,6,29,29,29,29,29
2907,7,29,29,29,29,29
2908,8,29,29,29,29,29
2909,9,29,29,29,29,29
2910,10,29,29,29,29,29
2911,11,29,29,29,29,29
2912,12,29,29,29,29,29
2913,13,29,29,29,29,29
2914,14,29,29,29,29,29
2915,15,29,29,29,29,29
2916,16,29,29,29,29,29
2917,17,29,29,29,29,29
2918,18,29,29,29,29,29
2919,19,29,29,29,29,29
2920,20,29,29,29,29,29
2921,21,29,29,29,29,29
2922,22,29,29,29,29,29
2923,23,29,29,29,29,29
2924,24,29,29,29,29,29
2925,25,29,29,29,29,29
2926,26,29,29,29,29,29
2927,27,29,29,29,29,29
2928,28,29,29,29,29,29
2929,29,29,29,29,29,29
2930,30,29,29,29,29,29
2931,31,29,29,29,29,29
2932,32,29,29,29,29,29
2933,33,29,29,29,29,29
2934,34,29,29,29,29,29
2935,35,29,29,29,29,29
2936,36,29,29,29,29,29
2937,37,29,29,29,29,29
2938,38,29,29,29,29,29
2939,39,29,29,29,29,29
2940,40,29,29,29,29,29
2941,41,29,29,29,29,29
2942,42,29,29,29,29,29
2943,43,29,29,29,29,29
2944,44,29,29,29,29,29
2945,45,29,29,29,29,29
2946,46,29,29,29,29,29
2947,47,29,29,29,29,29
2948,48,29,29,29,29,29
2949,49,29,29,29,29,29
2950,50,29,29,29,29,29
2951,51,29,29,29,29,29
2952,52,29,29,29,29,29
2953,53,29,29,29,29,29
2954,54,29,29,29,29,29
2955,55,29,29,29,29,29
2956,56,29,29,29,29,29
2957,57,29,29,29,29,29
2958,58,29,29,29,29,29
2959,59,29,29,29,29,29
2960,60,29,29,29,29,29
2961,61,29,29,29,29,29
2962,62,29,29,29,29,29
2963,63,29,29,29,29,29
2964,64,29,29,29,29,29
2965,65,29,29,29,29,29
2966,66,29,29,29,29,29
2967,67,29,29,29,29,29
2968,68,29,29,29,29,29
2969,69,29,29,29,29,29
2970,70,29,29,29,29,29
2971,71,29,29,29,29,29
2972,72,29,29,29,29,29
2973,73,29,29,29,29,29
2974,74,29,29,29,29,29
2975,75,29,29,29,29,29
2976,76,29,29,29,29,29
2977,77,29,29,29,29,29
2978,78,29,29,29,29,29
2979,79,29,29,29,29,29
2980,80,29,29,29,29,29
2981,81,29,29,29,29,29
2982,82,29,29,29,29,29
2983,83,29,29,29,29,29
2984,84,29,29,29,29,29
2985,85,29,29,29,29,29
2986,86,29,29,29,29,29
2987,87,29,29,29,29,29
2988,88,29,29,29,29,29
2989,89,29,29,29,29,29
2990,90,29,29,29,29,29
2991,91,29,29,29,29,29
2992,92,29,29,29,29,29
2993,93,29,29,29,29,29
2994,94,29,29,29,29,29
2995,95,29,29,29,29,29
2996,96,29,29,29,29,29
2997,97,29,29,29,29,29
2998,98,29,29,29,29,29
2999,99,29,29,29,29,29
3000,0,30,30,30,30,30
3001,1,30,30,30,30,30
3002,2,30,30,30,30,30
3003,3,30,30,30,30,30
3004,4,30,30,30,30,30
3005,5,30,30,30,30,30
3006,6,30,30,30,30,30
3007,7,30,30,30,30,30
3008,8,30,30,30,30,30
3009,9,30,30,30,30,30
3010,10,30,30,30,30,30
3011,11,30,30,30,30,30
3012,12,30,30,30,30,30
3013,13,30,30,30,30,30
3014,14,30,30,30,30,30
3015,15,30,30,30,30,30
3016,16,30,30,30,30,30
3017,17,30,30,30,30,30
3018,18,30,30,30,30,30
3019,19,30,30,30,30,30
3020,20,30,30,30,30,30
3021,21,30,30,30,30,30
3022,22,30,30,30,30,30
3023,23,30,30,30,30,30
3024,24,30,30,30,30,30
3025,25,30,30,30,30,30
3026,26,30,30,30,30,30
3027,27,30,30,30,30,30
3028,28,30,30,30,30,30
3029,29,30,30,30,30,30
3030,30,30,30,30,30,30
3031,31,30,30,30,30,30
3032,32,30,30,30,30,30
3033,33,30,30,30,30,30
3034,34,30,30,30,30,30
3035,35,30,30,30,30,30
3036,36,30,30,30,30,30
3037,37,30,30,30,30,30
3038,38,30,30,30,30,30
3039,39,30,30,30,30,30
3040,40,30,30,30,30,30
3041,41,30,30,30,30,30
3042,42,30,30,30,30,30
3043,43,30,30,30,30,30
3044,44,30,30,30,30,30
3045,45,30,30,30,30,30
3046,46,30,30,30,30,30
3047,47,30,30,30,30,30
3048,48,30,30,30,30,30
3049,49,30,30,30,30,30
3050,50,30,30,30,30,30
3051,51,30,30,30,30,30
3052,52,30,30,30,30,30
3053,53,30,30,30,30,30
3054,54,30,30,30,30,30
3055,55,30,30,30,30,30
3056,56,30,30,30,30,30
3057,57,30,30,30,30,30
3058,58,30,30,30,30,30
3059,59,30,30,30,30,30
3060,60,30,30,30,30,30
3061,61,30,30,30,30,30
3062,62,30,30,30,30,30
3063,63,30,30,30,30,30
3064,64,30,30,30,30,30
3065,65,30,30,30,30,30
3066,66,30,30,30,30,30
3067,67,30,30,30,30,30
3068,68,30,30,30,30,30
3069,69,30,30,30,30,30
3070,70,30,30,30,30,30
3071,71,30,30,30,30,30
3072,72,30,30,30,30,30
3073,73,30,30,30,30,30
3074,74,30,30,30,30,30
3075,75,30,30,30,30,30
3076,76,30,30,30,30,30
3077,77,30,30,30,30,30
3078,78,30,30,30,30,30
3079,79,30,30,30,30,30
3080,80,30,30,30,30,30
3081,81,30,30,30,30,30
3082,82,30,30,30,30,30
3083,83,30,30,30,30,30
3084,84,30,30,30,30,30
3085,85,30,30,30,30,30
3086,86,30,30,30,30,30
3087,87,30,30,30,30,30
3088,88,30,30,30,30,30
3089,89,30,30,30,30,30
3090,90,30,30,30,30,30
3091,91,30,30,30,30,30
3092,92,30,30,30,30,30
3093,93,30,30,30,30,30
3094,94,30,30,30,30,30
3095,95,30,30,30,30,30
3096,96,30,30,30,30,30
3097,97,30,30,30,30,30
3098,98,30,30,30,30,30
3099,99,30,30,30,30,30
3100,0,31,31,31,31,31
3101,1,31,31,31,31,31
3102,2,31,31,31,31,31
3103,3,31,31,31,31,31
3104,4,31,31,31,31,31
3105,5,31,31,31,31,31
3106,6,31,31,31,31,31
3107,7,31,31,31,31,31
3108,8,31,31,31,31,31
3109,9,31,31,31,31,31
3110,10,31,31,31,31,31
3111,11,31,31,31,31,31
3112,12,31,31,31,31,31
3113,13,31,31,31,31,31
3114,14,31,31,31,31,31
3115,15,31,31,31,31,31
3116,16,31,31,31,31,31
3117,17,31,31,31,31,31
3118,18,31,31,31,31,31
3119,19,31,31,31,31,31
3120,20,31,31,31,31,31
3121,21,31,31,31,31,31
3122,22,31,31,31,31,31
3123,23,31,31,31,31,31
3124,24,31,31,31,31,31
3125,25,31,31,31,31,31
3126,26,31,31,31,31,31
3127,27,31,31,31,31,31
3128,28,31,31,31,31,31
3129,29,31,31,31,31,31
3130,30,31,31,31,31,31
3131,31,31,31,31,31,31
3132,32,31,31,31,31,31
3133,33,31,31,31,31,31
3134,34,31,31,31,31,31
3135,35,31,31,31,31,31
3136,36,31,31,31,31,31
3137,37,31,31,31,31,31
3138,38,31,31,31,31,31
3139,39,31,31,31,31,31
3140,40,31,31,31,31,31
3141,41,31,31,31,31,31
3142,42,31,31,31,31,31
3143,43,31,31,31,31,31
3144,44,31,31,31,31,31
3145,45,31,31,31,31,31
3146,46,31,31,31,31,31
3147,47,31,31,31,31,31
3148,48,31,31,31,31,31
3149,49,31,31,31,31,31
3150,50,31,31,31,31,31
3151,51,31,31,31,31,31
3152,52,31,31,31,31,31
3153,53,31,31,31,31,31
3154,54,31,31,31,31,31
3155,55,31,31,31,31,31
3156,56,31,31,31,31,31
3157,57,31,31,31,31,31
3158,58,31,31,31,31,31
3159,59,31,31,31,31,31
3160,60,31,31,31,31,31
3161,61,31,31,31,31,31
3162,62,31,31,31,31,31
3163,63,31,31,31,31,31
3164,64,31,31,31,31,31
3165,65,31,31,31,31,31
3166,66,31,31,31,31,31
3167,67,31,31,31,31,31
3168,68,31,31,31,31,31
3169,69,31,31,31,31,31
3170,70,31,31,31,31,31
3171,71,31,31,31,31,31
3172,72,31,31,31,31,31
3173,73,31,31,31,31,31
3174,74,31,31,31,31,31
3175,75,31,31,31,31,31
3176,76,31,31,31,31,31
3177,77,31,31,31,31,31
3178,78,31,31,31,31,31
3179,79,31,31,31,31,31
3180,80,31,31,31,31,31
3181,81,31,31,31,31,31
3182,82,31,31,31,31,31
3183,83,31,31,31,31,31
3184,84,31,31,31,31,31
3185,85,31,31,31,31,31
3186,86,31,31,31,31,31
3187,87,31,31,31,31,31
3188,88,31,31,31,31,31
3189,89,31,31,31,31,31
3190,90,31,31,31,31,31
3191,91,31,31,31,31,31
3192,92,31,31,31,31,31
3193,93,31,31,31,31,31
3194,94,31,31,31,31,31
3195,95,31,31,31,31,31
3196,96,31,31,31,31,31
3197,97,31,31,31,31,31
3198,98,31,31,31,31,31
3199,99,31,31,31,31,31
3200,0,32,32,32,32,32
3201,1,32,32,32,32,32
3202,2,32,32,32,32,32
3203,3,32,32,32,32,32
3204,4,32,32,32,32,32
3205,5,32,32,32,32,32
3206,6,32,32,32,32,32
3207,7,32,32,32,32,32
3208,8,32,32,32,32,32
3209,9,32,32,32,32,32
3210,10,32,32,32,32,32
3211,11,32,32,32,32,32
3212,12,32,32,32,32,32
3213,13,32,32,32,32,32
3214,14,32,32,32,32,32
3215,15,32,32,32,32,32
3216,16,32,32,32,32,32
3217,17,32,32,32,32,32
3218,18,32,32,32,32,32
3219,19,32,32,32,32,32
3220,20,32,32,32,32,32
3221,21,32,32,32,32,32
3222,22,32,32,32,32,32
3223,23,32,32,32,32,32
3224,24,32,32,32,32,32
3225,25,32,32,32,32,32
3226,26,32,32,32,32,32
3227,27,32,32,32,32,32
3228,28,32,32,32,32,32
3229,29,32,32,32,32,32
3230,30,32,32,32,32,32
3231,31,32,32,32,32,32
3232,32,32,32,32,32,32
3233,33,32,32,32,32,32
3234,34,32,32,32,32,32
3235,35,32,32,32,32,32
3236,36,32,32,32,32,32
3237,37,32,32,32,32,32
3238,38,32,32,32,32,32
3239,39,32,32,32,32,32
3240,40,32,32,32,32,32
3241,41,32,32,32,32,32
3242,42,32,32,32,32,32
3243,43,32,32,32,32,32
3244,44,32,32,32,32,32
3245,45,32,32,32,32,32
3246,46,32,32,32,32,32
3247,47,32,32,32,32,32
3248,48,32,32,32,32,32
3249,49,32,32,32,32,32
3250,50,32,32,32,32,32
3251,51,32,32,32,32,32
3252,52,32,32,32,32,32
3253,53,32,32,32,32,32
3254,54,32,32,32,32,32
3255,55,32,32,32,32,32
3256,56,32,32,32,32,32
3257,57,32,32,32,32,32
3258,58,32,32,32,32,32
3259,59,32,32,32,32,32
3260,60,32,32,32,32,32
3261,61,32,32,32,32,32
3262,62,32,32,32,32,32
3263,63,32,32,32,32,32
3264,64,32,32,32,32,32
3265,65,32,32,32,32,32
3266,66,32,32,32,32,32
3267,67,32,32,32,32,32
3268,68,32,32,32,32,32
3269,69,32,32,32,32,32
3270,70,32,32,32,32,32
3271,71,32,32,32,32,32
3272,72,32,32,32,32,32
3273,73,32,32,32,32,32
3274,74,32,32,32,32,32
3275,75,32,32,32,32,32
3276,76,32,32,32,32,32
3277,77,32,32,32,32,32
3278,78,32,32,32,32,32
3279,79,32,32,32,32,32
3280,80,32,32,32,32,32
3281,81,32,32,32,32,32
3282,82,32,32,32,32,32
3283,83,32,32,32,32,32
3284,84,32,32,32,32,32
3285,85,32,32,32,32,32
3286,86,32,32,32,32,32
3287,87,32,32,32,32,32
3288,88,32,32,32,32,32
3289,89,32,32,32,32,32
3290,90,32,32,32,32,32
3291,91,32,32,32,32,32
3292,92,32,32,32,32,32
3293,93,32,32,32,32,32
3294,94,32,32,32,32,32
3295,95,32,32,32,32,32
3296,96,32,32,32,32,32
3297,97,32,32,32,32,32
3298,98,32,32,32,32,32
3299,99,32,32,32,32,32
3300,0,33,33,33,33,33
3301,1,33,33,33,33,33
3302,2,33,33,33,33,33
3303,3,33,33,33,33,33
3304,4,33,33,33,33,33
3305,5,33,33,33,33,33
3306,6,33,33,33,33,33
3307,7,33,33,33,33,33
3308,8,33,33,33,33,33
3309,9,33,33,33,33,33
3310,10,33,33,33,33,33
3311,11,33,33,33,33,33
3312,12,33,33,33,33,33
3313,13,33,33,33,33,33
3314,14,33,33,33,33,33
3315,15,33,33,33,33,33
3316,16,33,33,33,33,33
3317,17,33,33,33,33,33
3318,18,33,33,33,33,33
3319,19,33,33,33,33,33
3320,20,33,33,33,33,33
3321,21,33,33,33,33,33
3322,22,33,33,33,33,33
3323,23,33,33,33,33,33
3324,24,33,33,33,33,33
3325,25,33,33,33,33,33
3326,26,33,33,33,33,33
3327,27,33,33,33,33,33
3328,28,33,33,33,33,33
3329,29,33,33,33,33,33
3330,30,33,33,33,33,33
3331,31,33,33,33,33,33
3332,32,33,33,33,33,33
3333,33,33,33,33,33,33
3334,34,33,33,33,33,33
3335,35,33,33,33,33,33
3336,36,33,33,33,33,33
3337,37,33,33,33,33,33
3338,38,33,33,33,33,33
3339,39,33,33,33,33,33
3340,40,33,33,33,33,33
3341,41,33,33,33,33,33
3342,42,33,33,33,33,33
3343,43,33,33,33,33,33
3344,44,33,33,33,33,33
3345,45,33,33,33,33,33
3346,46,33,33,33,33,33
3347,47,33,33,33,33,33
3348,48,33,33,33,33,33
3349,49,33,33,33,33,33
3350,50,33,33,33,33,33
3351,51,33,33,33,33,33
3352,52,33,33,33,33,33
3353,53,33,33,33,33,33
3354,54,33,33,33,33,33
3355,55,33,33,33,33,33
3356,56,33,33,33,33,33
3357,57,33,33,33,33,33
3358,58,33,33,33,33,33
3359,59,33,33,33,33,33
3360,60,33,33,33,33,33
3361,61,33,33,33,33,33
3362,62,33,33,33,33,33
3363,63,33,33,33,33,33
3364,64,33,33,33,33,33
3365,65,33,33,33,33,33
3366,66,33,33,33,33,33
3367,67,33,33,33,33,33
3368,68,33,33,33,33,33
3369,69,33,33,33,33,33
3370,70,33,33,33,33,33
3371,71,33,33,33,33,33
3372,72,33,33,33,33,33
3373,73,33,33,33,33,33
3374,74,33,33,33,33,33
3375,75,33,33,33,33,33
3376,76,33,33,33,33,33
3377,77,33,33,33,33,33
3378,78,33,33,33,33,33
3379,79,33,33,33,33,33
3380,80,33,33,33,33,33
3381,81,33,33,33,33,33
3382,82,33,33,33,33,33
3383,83,33,33,33,33,33
3384,84,33,33,33,33,33
3385,85,33,33,33,33,33
3386,86,33,33,33,33,33
3387,87,33,33,33,33,33
3388,88,33,33,33,33,33
3389,89,33,33,33,33,33
3390,90,33,33,33,33,33
3391,91,33,33,33,33,33
3392,92,33,33,33,33,33
3393,93,33,33,33,33,33
3394,94,33,33,33,33,33
3395,95,33,33,33,33,33
3396,96,33,33,33,33,33
3397,97,33,33,33,33,33
3398,98,33,33,33,33,33
3399,99,33,33,33,33,33
3400,0,34,34,34,34,34
3401,1,34,34,34,34,34
3402,2,34,34,34,34,34
3403,3,34,34,34,34,34
3404,4,34,34,34,34,34
3405,5,34,34,34,34,34
3406,6,34,34,34,34,34
3407,7,34,34,34,34,34
3408,8,34,34,34,34,34
3409,9,34,34,34,34,34
3410,10,34,34,34,34,34
3411,11,34,34,34,34,34
3412,12,34,34,34,34,34
3413,13,34,34,34,34,34
3414,14,34,34,34,34,34
3415,15,34,34,34,34,34
3416,16,34,34,34,34,34
3417,17,34,34,34,34,34
3418,18,34,34,34,34,34
3419,19,34,34,34,34,34
3420,20,34,34,34,34,34
3421,21,34,34,34,34,34
3422,22,34,34,34,34,34
3423,23,34,34,34,34,34
3424,24,34,34,34,34,34
3425,25,34,34,34,34,34
3426,26,34,34,34,34,34
3427,27,34,34,34,34,34
3428,28,34,34,34,34,34
3429,29,34,34,34,34,34
3430,30,34,34,34,34,34
3431,31,34,34,34,34,34
3432,32,34,34,34,34,34
3433,33,34,34,34,34,34
3434,34,34,34,34,34,34
3435,35,34,34,34,34,34
3436,36,34,34,34,34,34
3437,37,34,34,34,34,34
3438,38,34,34,34,34,34
3439,39,34,34,34,34,34
3440,40,34,34,34,34,34
3441,41,34,34,34,34,34
3442,42,34,34,34,34,34
3443,43,34,34,34,34,34
3444,44,34,34,34,34,34
3445,45,34,34,34,34,34
3446,46,34,34,34,34,34
3447,47,34,34,34,34,34
3448,48,34,34,34,34,34
3449,49,34,34,34,34,34
3450,50,34,34,34,34,34
3451,51,34,34,34,34,34
3452,52,34,34,34,34,34
3453,53,34,34,34,34,34
3454,54,34,34,34,34,34
3455,55,34,34,34,34,34
3456,56,34,34,34,34,34
3457,57,34,34,34,34,34
3458,58,34,34,34,34,34
3459,59,34,34,34,34,34
3460,60,34,34,34,34,34
3461,61,34,34,34,34,34
3462,62,34,34,34,34,34
3463,63,34,34,34,34,34
3464,64,34,34,34,34,34
3465,65,34,34,34,34,34
3466,66,34,34,34,34,34
3467,67,34,34,34,34,34
3468,68,34,34,34,34,34
3469,69,34,34,34,34,34
3470,70,34,34,34,34,34
3471,71,34,34,34,34,34
3472,72,34,34,34,34,34
3473,73,34,34,34,34,34
3474,74,34,34,34,34,34
3475,75,34,34,34,34,34
3476,76,34,34,34,34,34
3477,77,34,34,34,34,34
3478,78,34,34,34,34,34
3479,79,34,34,34,34,34
3480,80,34,34,34,34,34
3481,81,34,34,34,34,34
3482,82,34,34,34,34,34
3483,83,34,34,34,34,34
3484,84,34,34,34,34,34
3485,85,34,34,34,34,34
3486,86,34,34,34,34,34
3487,87,34,34,34,34,34
3488,88,34,34,34,34,34
3489,89,34,34,34,34,34
3490,90,34,34,34,34,34
3491,91,34,34,34,34,34
3492,92,34,34,34,34,34
3493,93,34,34,34,34,34
3494,94,34,34,34,34,34
3495,95,34,34,34,34,34
3496,96,34,34,34,34,34
3497,97,34,34,34,34,34
3498,98,34,34,34,34,34
3499,99,34,34,34,34,34
3500,0,35,35,35,35,35
3501,1,35,35,35,35,35
3502,2,35,35,35,35,35
3503,3,35,35,35,35,35
3504,4,35,35,35,35,35
3505,5,35,35,35,35,35
3506,6,35,35,35,35,35
3507,7,35,35,35,35,35
3508,8,35,35,35,35,35
3509,9,35,35,35,35,35
3510,10,35,35,35,35,35
3511,11,35,35,35,35,35
3512,12,35,35,35,35,35
3513,13,35,35,35,35,35
3514,14,35,35,35,35,35
3515,15,35,35,35,35,35
3516,16,35,35,35,35,35
3517,17,35,35,35,35,35
3518,18,35,35,35,35,35
3519,19,35,35,35,35,35
3520,20,35,35,35,35,35
3521,21,35,35,35,35,35
3522,22,35,35,35,35,35
3523,23,35,35,35,35,35
3524,24,35,35,35,35,35
3525,25,35,35,35,35,35
3526,26,35,35,35,35,35
3527,27,35,35,35,35,35
3528,28,35,35,35,35,35
3529,29,35,35,35,35,35
3530,30,35,35,35,35,35
3531,31,35,35,35,35,35
3532,32,35,35,35,35,35
3533,33,35,35,35,35,35
3534,34,35,35,35,35,35
3535,35,35,35,35,35,35
3536,36,35,35,35,35,35
3537,37,35,35,35,35,35
3538,38,35,35,35,35,35
3539,39,35,35,35,35,35
3540,40,35,35,35,35,35
3541,41,35,35,35,35,35
3542,42,35,35,35,35,35
3543,43,35,35,35,35,35
3544,44,35,35,35,35,35
3545,45,35,35,35,35,35
3546,46,35,35,35,35,35
3547,47,35,35,35,35,35
3548,48,35,35,35,35,35
3549,49,35,35,35,35,35
3550,50,35,35,35,35,35
3551,51,35,35,35,35,35
3552,52,35,35,35,35,35
3553,53,35,35,35,35,35
3554,54,35,35,35,35,35
3555,55,35,35,35,35,35
3556,56,35,35,35,35,35
3557,57,35,35,35,35,35
3558,58,35,35,35,35,35
3559,59,35,35,35,35,35
3560,60,35,35,35,35,35
3561,61,35,35,35,35,35
3562,62,35,35,35,35,35
3563,63,35,35,35,35,35
3564,64,35,35,35,35,35
3565,65,35,35,35,35,35
3566,66,35,35,35,35,35
3567,67,35,35,35,35,35
3568,68,35,35,35,35,35
3569,69,35,35,35,35,35
3570,70,35,35,35,35,35
3571,71,35,35,35,35,35
3572,72,35,35,35,35,35
3573,73,35,35,35,35,35
3574,74,35,35,35,35,35
3575,75,35,35,35,35,35
3576,76,35,35,35,35,35
3577,77,35,35,35,35,35
3578,78,35,35,35,35,35
3579,79,35,35,35,35,35
3580,80,35,35,35,35,35
3581,81,35,35,35,35,35
3582,82,35,35,35,35,35
3583,83,35,35,35,35,35
3584,84,35,35,35,35,35
3585,85,35,35,35,35,35
3586,86,35,35,35,35,35
3587,87,35,35,35,35,35
3588,88,35,35,35,35,35
3589,89,35,35,35,35,35
3590,90,35,35,35,35,35
3591,91,35,35,35,35,35
3592,92,35,35,35,35,35
3593,93,35,35,35,35,35
3594,94,35,35,35,35,35
3595,95,35,35,35,35,35
3596,96,35,35,35,35,35
3597,97,35,35,35,35,35
3598,98,35,35,35,35,35
3599,99,35,35,35,35,35
3600,0,36,36,36,36,36
3601,1,36,36,36,36,36
3602,2,36,36,36,36,36
3603,3,36,36,36,36,36
3604,4,36,36,36,36,36
3605,5,36,36,36,36,36
3606,6,36,36,36,36,36
3607,7,36,36,36,36,36
3608,8,36,36,36,36,36
3609,9,36,36,36,36,36
3610,10,36,36,36,36,36
3611,11,36,36,36,36,36
3612,12,36,36,36,36,36
3613,13,36,36,36,36,36
3614,14,36,36,36,36,36
